gene,Erastin AUC to expression,RSL3 AUC to expression,FIN56 AUC to expression,Erastin AUC to Depscore,RSL3 AUC to Depscore,FIN56 AUC to Depscore
CHAF1A,-0.08127491541968715,-0.23122538803073556,-0.24307035917829123,-0.07073674560021871,-0.3514630324462494,-0.24695415934332351
UBXN6,-0.14344349195983133,-0.33648654899989816,-0.3239219375035391,-0.06833916774826519,-0.1423418896952545,0.232816480017588
HDGFL2,-0.034657055757351146,-0.18872837432863596,-0.07052482876398666,0.21857936055640032,0.14235577451653267,0.23749480803046083
PLIN4,-0.19135392104534923,-0.017847432765506065,-0.03764891706474806,-0.6411990356797369,-0.5216334863907888,-0.17350923263372736
SEMA6B,-0.1650652181781512,-0.17016907510984322,-0.17551273145536367,0.0779743190858719,0.0322511795546602,0.1388409476094516
ZNF444,0.29214369960818787,0.48371174112084797,0.4635535116968841,0.03861096962460448,0.03370013658421362,0.06687405950015483
NXN,-0.5608992151506196,-0.579749576527638,-0.5602322762228295,-0.191294736419092,-0.30210862607851185,-0.5445269383698474
TLCD3A,-0.5636413174174728,-0.6874228753994033,-0.5639194835322158,NA,NA,NA
GLOD4,-0.2937360902218675,-0.26381069891955433,-0.22441758056245667,-0.11061199177281894,-0.30255196307121773,-0.392454953684259
MFSD3,0.47995324190988325,0.7369153721215993,0.7143525228513138,-0.20443736018189168,-0.14588193385455164,-0.10795578163888152
GPT,0.3615904399305832,0.4398363960281142,0.42051550973153984,-0.4328851035713645,-0.37005084039674974,-0.4463475842386782
KIFC2,0.46085463349957123,0.5712476253026798,0.5890944595887703,-0.2661501856876795,-0.08531264931352492,-0.181000697636203
SLC43A2,0.37552759781780426,0.2556938897006059,0.37964853284309,0.522245808136566,0.5671034290451329,0.36389290584063544
RILP,-0.14223136722572854,-0.10799629963070434,-0.2125157310064832,-0.24250687046068647,0.09459811248295337,-0.0022143753055703565
SERPINF2,0.051746218405623524,0.12197875648073435,0.26771241159945774,-0.40406859065199746,-0.16912472355522515,-0.22446947154854935
WDR81,-0.3323391756855947,-0.0919154428209224,-0.06172925961068243,-0.27234396329639,-0.4533970349804334,-0.36668641404044156
SRR,0.022447903996707253,-0.1389987138026198,-0.08901842560194055,0.20210421202346937,0.47576419563930045,0.12515822878365157
TSR1,-0.5959271217255693,-0.570641265877966,-0.5406410756107116,0.04258464402256078,0.10080015137406541,0.01256308534152611
TRPV3,0.25416341352244287,0.3938832726395698,0.271388497816058,0.49226242301852513,0.4745465227902246,0.208693511663243
HSD11B1L,-0.25080178796397956,-0.2807911781405059,-0.09607864442410957,-0.15071211368290927,-0.337275213037484,-0.1378432968783023
CYB5D2,0.2209146051811339,0.327942378287397,0.18866346407369286,0.14836332571038202,0.14369875374928978,-0.10688922397296197
GGT6,0.2639532601771055,0.3195077340623247,0.23563702402773473,0.19726155419100336,0.45491974015962383,0.2436022274563849
KLK1,0.009471348578117883,0.056022570540720726,0.20705358373270172,-0.15324811250079245,-0.5090742646682523,-0.30366610004336936
KLK4,0.14373482542944643,0.1468834383801951,0.2870468713562701,0.03468439883335506,0.25089174883996945,0.12535570002643384
KLK2,0.1438844037285712,0.26745964829446844,0.3549954262638343,-0.42746800838553833,-0.1890277420837898,-0.057309126783448114
KLK5,-0.03691256214352644,-0.10154510088405377,0.09106895020332618,0.20904491881541296,-0.0562827305382226,-0.07702760187844596
KLK6,-0.0077603877775028135,-0.062422852336174964,0.1333846842478153,0.2240484769734446,0.4265525031885007,0.18336218351545522
KLK11,0.29564752610781725,0.22336197059709326,0.3186827479856187,-0.2571071641429617,-0.22130387757709763,-0.14442896158665122
KLK13,-0.006793649134715855,-0.13657764895661823,-0.07043666995336706,0.0756897389764552,0.0583815999820072,0.07027106226890727
ZNF83,0.1528613541036899,0.153325439459664,0.11303518992300471,-0.003966223953388323,0.04358972083554433,0.06908737243095339
KRT80,-0.1549379134822866,-0.21948505244247848,-0.39347336108965136,0.34572485073882386,0.22393631092803887,0.09522655073816015
KRT1,0.3709906876178118,0.324941232319683,0.4699914029297609,-0.18846028917150257,0.06864712581917022,0.11527486509216257
ACER1,0.3308458965082881,0.43106311803814074,0.192830124685878,-0.05171105056095166,0.2659218987986516,0.4859663608915983
OTUB1,0.4468922201778685,0.489189992683962,0.39749328925574384,-0.23474834283943158,-0.10073876430548297,-0.0662769432835873
RCOR2,-0.1492411633852688,0.37854544938085616,0.3261880720706269,0.019991483336204374,0.15442002385038228,0.39709666362449225
ANGPTL4,-0.24925744956487964,-0.15948621346487288,-0.2574355757340057,0.219446809110631,0.18439452367825074,0.22107684816200499
CD320,-0.29384534796969064,-0.1757327334506181,0.044683881084106813,-0.24299751116133952,-0.1804022692036974,-0.02733843987851728
SPRYD3,0.22247855859235816,0.3453062889007564,0.18842485813053397,-0.35716115936271614,0.007991976371962336,0.2549962376322639
IGFBP6,-0.43930065599112705,-0.4128217114353256,-0.33436998760590375,-0.015411047455631445,-0.18909430681969325,-0.11645622620117499
SOAT2,0.2810240337245669,0.21206353393776875,0.30501191841987146,-0.07651971683360671,0.15515204050435638,0.04047642613324582
ZNF558,-0.6130440722821507,-0.4828758635480444,-0.39407784334143503,-0.4464318096407205,-0.21205953001526912,0.06579400890471836
NDUFV1,0.3261945949782134,0.5656013572278611,0.5758018201722906,-0.5102647767811367,-0.4203103730397325,-0.3660325776277336
CDK2AP2,0.686459128913024,0.4344006601745617,0.45689461106926105,-0.16499684671487344,-0.29156822043340325,-0.11483571134688748
NUDT8,0.3366265312967551,0.4933334266461164,0.4954845662343638,-0.7789341533027639,-0.626790215759977,-0.4859760856529195
TBX10,0.19247218347196604,0.3803385059852496,0.25592961462745406,-0.6383401187491233,-0.3354152727059139,-0.2913495757299363
PRDX2,0.4405091198499348,0.4191092856824437,0.4224350270222219,-0.06726299317424456,0.15579650736223533,0.3960852246055344
ZNF232,-0.19294531773284823,-0.12349689368181707,-0.06596817165170306,0.4263270906542358,0.47394297061306534,0.23513595462384906
MIS12,-0.42090644280653616,-0.5436862829007646,-0.6359204976452059,-0.1844895604515496,-0.3527424383797831,-0.3173727468445051
CD300C,-0.12136885716716272,-0.2760833121463737,-0.45281015647892,-0.051898659373773866,-0.007264098385426676,-0.07355256530849803
CD300A,-0.48742298333831663,-0.22502957430557335,-0.3798173146847238,-0.0844758075885514,0.05940975294690461,-0.1824656903444262
TEKT1,0.19070617479836235,0.24899890806227706,0.01631417179998513,-0.16364099796349033,0.1857942162125637,0.18629272451848633
HID1,0.8227105990186176,0.7630310875979291,0.6041706446730734,-0.6599730495531637,-0.5058086070288287,-0.40262129414210945
MRPL58,0.6941012347790287,0.5398588073949482,0.4842272810183141,-0.26336760971391976,-0.335112637402491,-0.31397090168564745
ATP5PD,0.6410514975721764,0.6212879780186399,0.5898384040937216,0.1613118651807391,0.019925469016860074,-0.19111123743013883
TMEM88,0.08662443509242748,0.04870069394358343,-0.02689223926821433,0.24778392405754374,0.2373139941794789,0.0784814602706872
EVPL,0.6840172715329137,0.5168946655823877,0.28471936012271615,0.135107066229628,-0.012999977041217593,0.08371835281448793
SRP68,0.6273953761206528,0.5754228355845034,0.37515457685608355,0.40927564088148,0.12924542752539506,-0.01273565273711325
MGAT5B,-0.02189311537463887,-0.20851385443930387,-0.1821030845872923,0.18266662877754647,-0.08369131790479016,-0.22031680770449386
TMC8,0.36180578286478704,0.3478593182710692,0.09795459495912187,0.25858772420899445,0.19774533284334972,0.08793435248628012
TK1,0.6499895993503211,0.5085788521760469,0.34311123554039286,0.167177164121103,0.002434671082472244,0.059123745540961475
TMEM68,0.14310721176185034,6.481977422021531e-4,0.11202086916696982,0.09034179059707864,-0.08159813375227176,-0.18013300828636608
CYP7A1,-0.429766264467556,-0.29720892396264753,-0.08169179969999472,0.12293712372493969,0.4150012543101384,0.6596353327915627
GSDMA,0.2385165773942678,0.16422872525508586,0.22970736241572653,-0.7090926769442659,-0.47695635223247385,-0.37290796432232437
KRT24,0.2923504162909531,0.4887445572349129,0.3555371873569881,-0.04917723878232764,-0.3151704453590823,-0.17204680548410492
GHDC,-0.010530662922445443,0.15470838787217975,0.037292107421914716,0.43961243065952627,0.567569000089927,0.5465194094451352
FAM234A,0.2589146895272013,0.29543812576521455,0.4104630293448276,-0.35692156614014064,-0.22222251557673217,-0.3398144759018242
SOST,-0.2375163821432986,-0.48727498807132663,-0.745388842164106,0.46025521048768575,0.36003020322980644,0.3796912469109099
ZNF598,0.09648566311253874,0.3158819170542901,0.4017697523974697,NA,NA,NA
RAB26,0.7911766512235044,0.7336288079762643,0.529915985387423,-0.555607264673254,-0.15117169812859724,0.08793089256685253
MLST8,0.3156647668829419,0.37714817573339987,0.23656044593880915,0.0915196101785625,-0.017150254124776207,0.040047554143677465
